id,price_usd
2281904,760512.5
2281905,107378.39375
2281906,430862.083333333
2281907,648987.5
2281918,129530.15625
2281922,106601.304166667
2281924,857990.815833333
2281941,743487.5
2281942,1881239.58333333
2281947,551993.333333333
2281948,189110.089583333
2281949,140705.13125
2281950,572230.833333333
2281953,624314.583333333
2281954,690043.75
2281958,753831.25
2281964,466107.083333333
2281965,1870864.58333333
2281968,189110.089583333
2281977,134342.5
2281978,624314.583333333
2281980,743515.985833333
2281989,132292.5
2281996,323549.583333333
2282001,650450
2282004,625527.083333333
2282011,703856.25
2282013,323549.583333333
2282014,151882.0573796
2282039,121546.921969697
2282040,2370125
2282041,828868.125
2282050,140660.13125
2282051,139758.333333333
2282052,137027.946428571
2282053,827230.625
2282055,86779.8333333333
2282056,137482.45
2282057,692918.125
2282060,230473.64578373
2282065,743515.985833333
2282066,328799.583333333
2282067,624314.583333333
2282069,474433.333333333
2282071,123679.76875
2282072,692425
2282077,640256.25
2282078,576418.333333333
2282079,328799.583333333
2282082,248339.95
2282083,328799.583333333
2282088,110587.5
2282092,328799.583333333
2282094,137482.45
2282095,593968.333333333
2282104,230098.75
2282108,1886093.75
2282114,323549.583333333
2282115,576418.333333333
2282118,558724.583333333
2282122,472993.333333333
2282126,624314.583333333
2282137,2185552.08333333
2282138,774431.25
2282141,328799.583333333
2282142,328302.083333333
2282143,607220.614285714
2282144,579455.833333333
2282145,753956.25
2282146,670243.75
2282147,230098.75
2282148,688852.083333333
2282154,137027.946428571
2282168,651830.833333333
2282172,307177.083333333
2282181,333552.083333333
2282182,557868.333333333
2282183,323549.583333333
2282184,857990.815833333
2282191,641593.75
2282193,231099.89578373
2282196,128467.5
2282197,128467.5
2282198,640406.25
2282199,637875
2282202,654168.75
2282204,704068.75
2282205,231099.89578373
2282206,129256.875
2282207,132292.5
2282217,829615.815833333
2282218,624314.583333333
2282219,220600.183333333
2282220,683606.25
2282229,747265.985833333
2282230,97912.2666666667
2282232,683143.75
2282236,640531.25
2282238,129620
2282239,129620
2282240,647777.083333333
2282241,625527.083333333
2282242,640531.25
2282243,129620
2282244,126106.831894841
2282245,123617.791510226
2282247,126004.331894841
2282248,129620
2282249,647777.083333333
2282250,625527.083333333
2282251,641593.75
2282259,137482.45
2282260,137482.45
2282289,230098.75
2282291,323549.583333333
2282293,466107.083333333
2282294,576418.333333333
2282295,745897.67125
2282296,703856.25
2282297,333552.083333333
2282298,469008.333333333
2282314,920986.430119048
2282322,619339.583333333
2282323,330362.083333333
2282324,807572.452202381
2282327,801697.452202381
2282329,121749.282291667
2282334,2087781.25
2282347,469008.333333333
2282348,670243.75
2282350,146725.833333333
2282356,1726312.5
2282359,472993.333333333
2282360,1648156.25
2282365,137482.45
2282367,806069.9825
2282368,806069.9825
2282369,128687.422083333
2282370,128687.422083333
2282375,333662.083333333
2282376,333662.083333333
2282377,143075.625
2282378,143075.625
2282379,129418.75
2282380,129418.75
2282385,328799.583333333
2282390,703856.25
2282391,474433.333333333
2282394,619339.583333333
2282398,557868.333333333
2282399,469008.333333333
2282406,796303.315833333
2282408,627152.083333333
2282412,338611.25
2282413,128484.166666667
2282415,652831.25
2282416,142420.833333333
2282417,688852.083333333
2282418,551993.333333333
2282422,774431.25
2282424,125858.706894841
2282426,140605
2282427,475745.833333333
2282428,142420.833333333
2282429,142420.833333333
2282430,142420.833333333
2282431,142420.833333333
2282432,142420.833333333
2282433,142420.833333333
2282434,103765.975
2282435,142420.833333333
2282436,142420.833333333
2282437,142420.833333333
2282438,103765.975
2282439,103765.975
2282440,142420.833333333
2282441,142420.833333333
2282442,103765.975
2282443,103765.975
2282444,142420.833333333
2282445,142420.833333333
2282446,142420.833333333
2282447,142420.833333333
2282448,103765.975
2282449,103765.975
2282450,142420.833333333
2282451,142420.833333333
2282452,142420.833333333
2282453,142420.833333333
2282454,103765.975
2282455,103765.975
2282456,142420.833333333
2282457,142420.833333333
2282458,142420.833333333
2282459,142420.833333333
2282460,103765.975
2282461,103765.975
2282462,142420.833333333
2282463,142420.833333333
2282464,142420.833333333
2282465,142420.833333333
2282466,103765.975
2282467,103765.975
2282469,142420.833333333
2282473,703856.25
2282474,123790.397916667
2282475,466494.583333333
2282481,641593.75
2282482,2380718.75
2282483,688852.083333333
2282484,325112.083333333
2282487,557868.333333333
2282489,323549.583333333
2282498,568312.5
2282501,858365.815833333
2282505,688852.083333333
2282506,836282.4825
2282507,743515.985833333
2282508,760143.75
2282509,131619.375
2282513,641593.75
2282518,2329914.6875
2282521,743515.985833333
2282523,806069.9825
2282543,745897.67125
2282544,747265.985833333
2282546,472993.333333333
2282547,774431.25
2282548,471918.333333333
2282549,2322539.6875
2282550,323549.583333333
2282551,576418.333333333
2282560,130373.75
2282563,2329664.6875
2282564,552805.833333333
2282568,328302.083333333
2282573,579455.833333333
2282574,164405
2282576,836282.4825
2282581,121765.671969697
2282583,137027.946428571
2282584,703856.25
2282585,780718.266785714
2282592,471918.333333333
2282619,670243.75
2282620,134342.5
2282621,692918.125
2282622,140705.13125
2282624,641593.75
2282626,128706.25
2282627,474433.333333333
2282636,760512.5
2282637,133930
2282640,1871364.58333333
2282643,687140.985833333
2282647,1715425
2282648,474433.333333333
2282650,920986.430119048
2282651,469008.333333333
2282652,617189.158333333
2282655,761730.379583333
2282656,804644.9825
2282658,760143.75
2282661,570125
2282662,469008.333333333
2282671,973880.625
2282676,2321977.1875
2282687,721468.266785714
2282705,121765.671969697
2282708,557868.333333333
2282710,624314.583333333
2282711,469008.333333333
2282712,554730.833333333
2282717,1962218.75
2282719,230098.75
2282720,230098.75
2282722,490933.333333333
2282729,126773.75
2282736,472993.333333333
2282737,466107.083333333
2282738,743515.985833333
2282740,146423.75
2282745,325112.083333333
2282746,554730.833333333
2282752,636475
2282754,557868.333333333
2282755,123679.76875
2282757,2154852.08333333
2282758,323549.583333333
2282759,128687.422083333
2282760,137482.45
2282763,751856.004583333
2282766,557868.333333333
2282768,857990.815833333
2282771,688852.083333333
2282776,233248.333333333
2282777,121765.671969697
2282778,121765.671969697
2282779,121765.671969697
2282783,532487.5
2282791,557868.333333333
2282792,1881239.58333333
2282794,140660.13125
2282802,625527.083333333
2282803,747265.985833333
2282811,376302.083333333
2282812,703856.25
2282814,509718.333333333
2282820,579955.833333333
2282827,627152.083333333
2282829,103765.975
2282830,141623.735714286
2282833,333662.083333333
2282834,143075.625
2282840,704068.75
2282841,471137.5
2282842,780718.266785714
2282843,641593.75
2282844,804644.9825
2282845,760143.75
2282848,641593.75
2282850,973880.625
2282851,137482.45
2282852,137027.946428571
2282853,328799.583333333
2282854,703856.25
2282864,129418.75
2282865,129418.75
2282866,129418.75
2282867,641593.75
2282873,760143.75
2282882,137027.946428571
2282883,624314.583333333
2282886,683143.75
2282887,143792.5
2282888,115421.25
2282889,115421.25
2282891,857990.815833333
2282895,140660.13125
2282897,576418.333333333
2282898,652111.640833333
2282899,704568.75
2282911,624314.583333333
2282916,796478.315833333
2282917,810028.125
2282919,585008.114285714
2282923,328302.083333333
2282926,441547.083333333
2282938,973880.625
2282946,640256.25
2282947,640256.25
2282949,125314.166666667
2282950,703856.25
2282951,139758.333333333
2282957,670243.75
2282958,132292.5
2282963,115421.25
2282964,132292.5
2282969,125314.166666667
2282972,625527.083333333
2282973,743515.985833333
2282975,323549.583333333
2282980,231299.583333333
2282982,624314.583333333
2282984,637875
2282985,637875
2282986,637875
2282987,323549.583333333
2282989,654168.75
2282991,804644.9825
2282994,606720.614285714
2282995,813865.81375
2282998,745897.67125
2283000,86629.8333333334
2283002,576418.333333333
2283003,570125
2283005,133461.25
2283008,572230.833333333
2283010,135471.315922619
2283011,140792.5
2283012,2203000
2283013,554930.833333333
2283016,774431.25
2283017,146725.833333333
2283018,756780.785535714
2283020,857990.815833333
2283021,640531.25
2283023,771169.583333333
2283031,142420.833333333
2283032,857990.815833333
2283034,132292.5
2283039,146725.833333333
2283041,137482.45
2283043,1641737.5
2283045,328799.583333333
2283048,624314.583333333
2283049,747265.985833333
2283050,323549.583333333
2283052,120222.925
2283054,641593.75
2283056,624314.583333333
2283059,804644.9825
2283066,641593.75
2283069,740022.67125
2283076,820125
2283079,920986.430119048
2283084,1641737.5
2283101,1641737.5
2283102,857990.815833333
2283105,1648156.25
2283106,557868.333333333
2283107,625527.083333333
2283108,625527.083333333
2283109,704568.75
2283110,704568.75
2283116,781518.75
2283117,123790.397916667
2283121,323549.583333333
2283122,703856.25
2283127,624314.583333333
2283130,139758.333333333
2283131,1641737.5
2283133,557868.333333333
2283136,133461.25
2283150,338611.25
2283160,140605
2283162,133930
2283165,688852.083333333
2283166,624314.583333333
2283171,813865.81375
2283172,596780.833333333
2283181,574605.833333333
2283183,133930
2283184,133930
2283185,133930
2283186,139758.333333333
2283187,146725.833333333
2283188,147600.833333333
2283190,687227.083333333
2283195,640256.25
2283223,1788281.25
2283224,1676487.5
2283232,2330664.6875
2283237,323549.583333333
2283238,576418.333333333
2283239,307177.083333333
2283240,557868.333333333
2283241,743515.985833333
2283242,137482.45
2283243,624314.583333333
2283259,624314.583333333
2283275,760143.75
2283276,576418.333333333
2283282,576418.333333333
2283284,338611.25
2283285,230098.75
2283286,323549.583333333
2283287,624314.583333333
2283300,554730.833333333
2283301,551993.333333333
2283302,640068.75
2283303,703856.25
2283304,703856.25
2283306,806069.9825
2283308,624314.583333333
2283309,474433.333333333
2283315,686906.25
2283316,637875
2283317,641593.75
2283326,471918.333333333
2283327,624314.583333333
2283329,557868.333333333
2283330,1641737.5
2283331,751265.985833333
2283340,637875
2283341,637875
2283364,743515.985833333
2283374,654168.75
2283375,139758.333333333
2283376,139758.333333333
2283377,139758.333333333
2283378,129620
2283379,139758.333333333
2283380,576418.333333333
2283381,125858.706894841
2283382,624314.583333333
2283385,624314.583333333
2283386,129303.8625
2283387,650702.45
2283391,125742.456894841
2283392,123679.76875
2283393,123679.76875
2283394,690636.875
2283395,751650
2283398,121546.921969697
2283399,760143.75
2283400,760143.75
2283401,688852.083333333
2283402,624314.583333333
2283404,576418.333333333
2283406,579455.833333333
2283407,829615.815833333
2283411,124447.26875
2283413,137027.946428571
2283425,230098.75
2283431,714191.004583333
2283436,624314.583333333
2283447,135471.315922619
2283449,624314.583333333
2283451,760143.75
2283459,760143.75
2283464,760143.75
2283465,703856.25
2283472,656593.333333333
2283479,703856.25
2283482,132292.5
2283483,1791781.25
2283487,135471.315922619
2283488,760143.75
2283489,1031708.33333333
2283490,504480.833333333
2283493,557868.333333333
2283494,125858.706894841
2283495,524450
2283496,624314.583333333
2283497,670243.75
2283498,636475
2283499,125742.456894841
2283501,670243.75
2283502,641593.75
2283503,688852.083333333
2283504,471918.333333333
2283505,624314.583333333
2283506,230098.75
2283507,137027.946428571
2283508,624314.583333333
2283510,654168.75
2283512,654168.75
2283513,123399.041510226
2283514,576418.333333333
2283516,576418.333333333
2283517,624314.583333333
2283518,703856.25
2283519,624314.583333333
2283522,137482.45
2283523,554730.833333333
2283525,572418.333333333
2283526,323549.583333333
2283531,475745.833333333
2283532,469008.333333333
2283533,655530.833333333
2283535,132292.5
2283537,1641737.5
2283538,143792.5
2283539,131619.375
2283540,1870864.58333333
2283541,858365.815833333
2283550,130373.75
2283551,147600.833333333
2283553,125314.166666667
2283566,557868.333333333
2283570,1641737.5
2283571,133407.983333333
2283574,743515.985833333
2283575,690890.985833333
2283577,132292.5
2283579,575455.833333333
2283584,469008.333333333
2283586,893865.815833333
2283587,230098.75
2283598,2370539.6875
2283600,143792.5
2283601,637875
2283602,574605.833333333
2283604,751856.004583333
2283605,470933.333333333
2283611,688852.083333333
2283614,596780.833333333
2283617,572230.833333333
2283620,688852.083333333
2283621,774431.25
2283622,128484.166666667
2283623,760143.75
2283624,688852.083333333
2283625,137482.45
2283626,745897.67125
2283627,624314.583333333
2283628,703856.25
2283629,575455.833333333
2283630,575455.833333333
2283631,806069.9825
2283632,641593.75
2283633,146725.833333333
2283634,118863.75
2283635,132292.5
2283636,123790.397916667
2283637,137027.946428571
2283638,146725.833333333
2283640,849990.815833333
2283644,215766.85
2283645,472993.333333333
2283647,576418.333333333
2283652,616501.658333333
2283653,624314.583333333
2283654,687140.985833333
2283656,97873.225
2283667,469008.333333333
2283669,641593.75
2283677,641593.75
2283678,557868.333333333
2283679,809332.4825
2283688,231099.89578373
2283689,760143.75
2283693,703856.25
2283697,640531.25
2283699,128092.5
2283701,745897.67125
2283705,579455.833333333
2283706,624314.583333333
2283708,579455.833333333
2283723,641593.75
2283735,670243.75
2283738,230098.75
2283739,670243.75
2283740,118863.75
2283744,230098.75
2283745,624314.583333333
2283746,624314.583333333
2283747,230098.75
2283749,872596.846785714
2283755,747265.985833333
2283757,745897.67125
2283759,627152.083333333
2283760,624314.583333333
2283762,328302.083333333
2283764,670243.75
2283765,640531.25
2283766,760143.75
2283767,753956.25
2283768,678356.25
2283769,472993.333333333
2283770,143792.5
2283771,126004.331894841
2283774,525312.5
2283775,338611.25
2283776,127917.76875
2283777,230036.25
2283778,123917.466666667
2283780,142420.833333333
2283781,230098.75
2283782,230098.75
2283784,151626.3823796
2283785,151626.3823796
2283786,123917.466666667
2283787,812062.5
2283789,745897.67125
2283791,625527.083333333
2283792,576418.333333333
2283793,637875
2283794,230098.75
2283796,2254843.75
2283797,760143.75
2283798,745897.67125
2283799,133407.983333333
2283800,1980000
2283801,189395.45203373
2283803,139758.333333333
2283806,472993.333333333
2283807,575455.833333333
2283809,146725.833333333
2283810,469008.333333333
2283811,123917.466666667
2283812,153344.6136296
2283813,744181.25
2283814,230098.75
2283815,470933.333333333
2283816,748210.17125
2283818,338611.25
2283819,123917.466666667
2283820,467757.083333333
2283822,144220
2283826,230098.75
2283827,2192906.25
2283828,2329664.6875
2283831,124808.95625
2283832,743515.985833333
2283833,752800
2283835,121749.282291667
2283836,133407.983333333
2283837,146725.833333333
2283838,121546.921969697
2283839,722441.004583333
2283840,136402.946428571
2283841,152100.8073796
2283844,338611.25
2283846,637975
2283847,654168.75
2283848,849170.833333333
2283849,973287.5
2283850,753618.75
2283852,151626.3823796
2283853,640531.25
2283854,128484.166666667
2283855,233558.75
2283856,654168.75
2283857,567543.333333333
2283858,798603.315833333
2283860,142160.098214286
2283861,1907602.67857143
2283862,858365.815833333
2283863,576418.333333333
2283864,692325
2283865,871171.846785714
2283866,151626.3823796
2283867,230098.75
2283868,230098.75
2283871,606720.614285714
2283872,829330.160535714
2283873,570125
2283874,550500
2283875,359337.5
2283876,524450
2283877,751650
2283878,624314.583333333
2283879,137027.946428571
2283880,328302.083333333
2283881,2354914.6875
2283883,142160.098214286
2283884,123917.466666667
2283885,230473.64578373
2283886,151770.5875
2283887,135471.315922619
2283889,105977.641666667
2283890,650450
2283891,855282.4825
2283892,481405.985833333
2283893,120123.032291667
2283894,576418.333333333
2283895,670243.75
2283897,745897.67125
2283898,137027.946428571
2283899,575955.833333333
2283900,624314.583333333
2283901,714191.004583333
2283902,469008.333333333
2283904,132292.5
2283905,640068.75
2283906,722441.004583333
2283907,714191.004583333
2283908,2185552.08333333
2283910,692918.125
2283911,670243.75
2283912,743515.985833333
2283913,495945.833333333
2283914,834700
2283917,576418.333333333
2283918,617189.158333333
2283919,2349602.1875
2283920,554730.833333333
2283921,903076.190476191
2283922,806069.9825
2283923,714191.004583333
2283924,857990.815833333
2283925,2354914.6875
2283926,557868.333333333
2283928,323549.583333333
2283930,857990.815833333
2283931,781518.75
2283932,624314.583333333
2283933,549230.833333333
2283935,472993.333333333
2283936,624314.583333333
2283938,641593.75
2283939,858365.815833333
2283941,524450
2283944,640531.25
2283945,215766.85
2283946,637875
2283947,704068.75
2283948,670243.75
2283953,640531.25
2283954,133461.25
2283957,2354914.6875
2283961,640531.25
2283962,704568.75
2283964,624314.583333333
2283966,557868.333333333
2283967,640531.25
2283969,137482.45
2283976,576418.333333333
2283978,132292.5
2283979,230098.75
2283980,115603.616666667
2283981,221350.183333333
2283982,230098.75
2283983,552805.833333333
2283988,137027.946428571
2283989,139758.333333333
2283994,2349602.1875
2283995,1908031.25
2284006,230098.75
2284017,230098.75
2284018,230098.75
2284019,781518.75
2284020,131619.375
2284021,704568.75
2284022,731637.5
2284023,624314.583333333
2284024,230098.75
2284025,637875
2284026,112993.716666667
2284027,86779.8333333333
2284028,641593.75
2284029,1658062.5
2284035,133930
2284036,641593.75
2284038,579455.833333333
2284041,132292.5
2284044,857990.815833333
2284045,395327.916666667
2284046,857990.815833333
2284047,472993.333333333
2284049,146725.833333333
2284050,624314.583333333
2284056,670243.75
2284057,230098.75
2284058,641593.75
2284063,768105.379583333
2284069,641593.75
2284070,472993.333333333
2284076,624314.583333333
2284077,624314.583333333
2284078,704568.75
2284079,123790.397916667
2284080,524587.5
2284081,240935.991666667
2284082,692325
2284083,137482.45
2284091,2084156.25
2284092,2075906.25
2284094,1886093.75
2284095,760143.75
2284097,323549.583333333
2284098,893490.815833333
2284101,641593.75
2284102,807572.452202381
2284107,640256.25
2284108,323549.583333333
2284109,230098.75
2284110,109891.43125
2284115,745897.67125
2284116,857990.815833333
2284117,1908031.25
2284125,627152.083333333
2284128,323549.583333333
2284129,323549.583333333
2284150,575455.833333333
2284151,328799.583333333
2284152,136402.946428571
2284153,704068.75
2284154,637875
2284155,136402.946428571
2284156,624314.583333333
2284161,2928745.83333333
2284163,806069.9825
2284165,472993.333333333
2284166,651105.833333333
2284167,743515.985833333
2284170,579455.833333333
2284171,797894.9825
2284172,469008.333333333
2284173,323549.583333333
2284174,704568.75
2284175,2122031.25
2284176,137461.25
2284177,118592.556547619
2284179,641593.75
2284181,760143.75
2284182,687227.083333333
2284184,855282.4825
2284185,555318.333333333
2284187,1715425
2284188,1641737.5
2284189,1876843.75
2284190,131619.375
2284191,2186906.25
2284192,747265.985833333
2284193,804644.9825
2284194,1625031.25
2284195,1648156.25
2284196,751856.004583333
2284197,495945.833333333
2284198,745897.67125
2284199,743515.985833333
2284201,121546.921969697
2284202,827230.625
2284203,683606.25
2284204,471918.333333333
2284205,472993.333333333
2284206,137482.45
2284207,230098.75
2284209,691831.25
2284211,627152.083333333
2284212,596780.833333333
2284213,678356.25
2284215,774030.379583333
2284216,858365.815833333
2284217,471918.333333333
2284220,557868.333333333
2284227,804644.9825
2284231,128943.75
2284242,625527.083333333
2284248,624314.583333333
2284249,248339.95
2284250,641593.75
2284254,2331257.08333333
2284255,760143.75
2284256,760143.75
2284257,469008.333333333
2284259,760143.75
2284261,1881531.25
2284267,743515.985833333
2284275,745897.67125
2284281,1886093.75
2284282,125858.706894841
2284284,139758.333333333
2284285,131619.375
2284286,763730.379583333
2284288,150615.625
2284293,572418.333333333
2284306,89592.1833333333
2284307,131619.375
2284317,132292.5
2284330,472993.333333333
2284334,2344289.6875
2284335,596780.833333333
2284338,471918.333333333
2284339,121749.282291667
2284340,684265.985833333
2284345,570125
2284346,774431.25
2284364,692325
2284366,579955.833333333
2284376,743515.985833333
2284408,125742.456894841
2284410,624314.583333333
2284415,137482.45
2284416,137482.45
2284419,849990.815833333
2284420,687140.985833333
2284447,188180.783333333
2284448,147600.833333333
2284459,637875
2284463,768105.379583333
2284464,469008.333333333
2284466,703856.25
2284474,1881531.25
2284482,625527.083333333
2284483,745897.67125
2284491,323549.583333333
2284507,551993.333333333
2284511,323549.583333333
2284512,796478.315833333
2284517,323549.583333333
2284519,760143.75
2284530,1788281.25
2284550,325112.083333333
2284560,158101.1125
2284565,551993.333333333
2284569,747265.985833333
2284570,576418.333333333
2284581,753618.75
2284583,684265.985833333
2284586,557868.333333333
2284588,495945.833333333
2284591,236777.946428571
2284595,1870864.58333333
2284602,751856.004583333
2284603,794519.9825
2284604,760143.75
2284605,1870864.58333333
2284609,760143.75
2284610,804644.9825
2284630,624314.583333333
2284631,323549.583333333
2284639,806069.9825
2284640,857990.815833333
2284642,328799.583333333
2284646,2192906.25
2284648,325112.083333333
2284649,328799.583333333
2284650,471918.333333333
2284651,760143.75
2284652,554730.833333333
2284654,684265.985833333
2284655,328799.583333333
2284656,557868.333333333
2284658,549230.833333333
2284659,774431.25
2284660,2329914.6875
2284698,640068.75
2284699,132292.5
2284700,121020
2284701,137461.25
2284702,681039.583333333
2284704,551993.333333333
2284706,130373.75
2284711,706781.25
2284713,2344289.6875
2284716,579455.833333333
2284728,125314.747083333
2284742,147600.833333333
2284745,132292.5
2284747,129620
2284748,813865.81375
2284754,747265.985833333
2284757,139758.333333333
2284759,1715425
2284777,857990.815833333
2284778,651105.833333333
2284792,97873.225
2284797,128092.5
2284799,471918.333333333
2284800,143792.5
2284802,624314.583333333
2284803,640531.25
2284810,150670.625
2284812,625527.083333333
2284813,611783.114285714
2284815,323549.583333333
2284836,704068.75
2284851,126106.831894841
2284853,328799.583333333
2284858,114078.3375
2284862,137027.946428571
2284864,137027.946428571
2284865,125314.166666667
2284866,132292.5
2284867,103765.975
2284868,136402.946428571
2284869,137461.25
2284870,132292.5
2284871,129256.875
2284873,678356.25
2284880,497870.833333333
2284882,820125
2284884,130905
2284888,98192.5166666667
2284901,101540.6875
2284902,751650
2284903,174927.241666667
2284904,745887.5
2284905,973287.5
2284907,126773.75
2284922,137482.45
2284926,512217.5
2284927,133461.25
2284928,973880.625
2284936,636475
2284939,140605
2284941,455843.75
2284942,130905
2284943,103765.975
2284956,421825
2284963,512855.833333333
2284965,858365.815833333
2284966,137461.25
2284980,210651.2
2284989,825800
2284990,688852.083333333
2284991,143792.5
2284993,130905
2284994,133930
2284995,625527.083333333
2284996,576418.333333333
2284997,430862.083333333
2285003,128515.416666667
2285004,636475
2285006,307177.083333333
2285007,332324.583333333
2285012,692325
2285014,106422.5
2285018,490933.333333333
2285024,133079.375
2285027,148711.25
2285028,166323.75
2285029,641593.75
2285030,133407.983333333
2285036,133930
2285040,139758.333333333
2285053,1715425
2285054,704068.75
2285056,142420.833333333
2285057,472993.333333333
2285058,687140.985833333
2285087,651105.833333333
2285097,132292.5
2285113,1908031.25
2285117,106601.304166667
2285127,1715425
2285131,858365.815833333
2285144,147600.833333333
2285145,670243.75
2285157,125314.166666667
2285159,743515.985833333
2285160,128687.422083333
2285162,753956.25
2285190,789553.315833333
2285194,111343.3375
2285198,127205.1125
2285199,359337.5
2285203,651105.833333333
2285207,684120.614285714
2285217,754168.504583333
2285254,953825
2285311,809884.952202381
2285312,125314.166666667
2285313,137027.946428571
2285317,2325352.1875
2285319,593968.333333333
2285324,780718.266785714
2285332,624314.583333333
2285333,140705.13125
2285336,640068.75
2285339,132292.5
2285341,132292.5
2285351,576418.333333333
2285352,760143.75
2285356,624314.583333333
2285366,89592.1833333333
2285374,312614.583333333
2285377,760143.75
2285379,807572.452202381
2285381,751856.004583333
2285388,189771.4125
2285390,128662.309583333
2285392,121703.35
2285396,128484.166666667
2285397,572418.333333333
2285406,973287.5
2285410,2087781.25
2285412,857990.815833333
2285414,497870.833333333
2285417,554730.833333333
2285419,97873.225
2285425,325112.083333333
2285427,641593.75
2285429,459008.333333333
2285433,760143.75
2285434,819958.833333333
2285436,692425
2285438,118863.75
2285461,328114.583333333
2285476,135471.315922619
2285479,106422.5
2285485,123679.76875
2285493,781518.75
2285496,139758.333333333
2285498,619339.583333333
2285506,573043.333333333
2285516,130098.597916667
2285519,973287.5
2285520,704568.75
2285521,471137.5
2285522,1881239.58333333
2285523,2192906.25
2285524,2032906.25
2285525,751265.985833333
2285526,678356.25
2285527,128092.5
2285528,1908883.92857143
2285529,872596.846785714
2285530,136402.946428571
2285531,745897.67125
2285532,151759.6448796
2285533,469008.333333333
2285534,472993.333333333
2285535,230098.75
2285536,152055.7698796
2285537,282186.25
2285538,140605
2285539,230098.75
2285540,230098.75
2285541,230098.75
2285542,121546.921969697
2285544,230036.25
2285545,760143.75
2285546,338611.25
2285547,760143.75
2285548,150930.7948796
2285549,331468.75
2285550,150930.7948796
2285551,337848.75
2285552,151759.6448796
2285553,151626.3823796
2285554,230098.75
2285555,670243.75
2285556,226724.868333333
2285558,230098.75
2285560,143792.5
2285561,670243.75
2285562,683606.25
2285563,106601.304166667
2285564,151759.6448796
2285565,151626.3823796
2285566,125959.24375
2285567,230098.75
2285569,106601.304166667
2285570,153133.2948796
2285572,1902758.92857143
2285573,338611.25
2285574,471137.5
2285575,230098.75
2285579,230098.75
2285580,230098.75
2285581,135471.315922619
2285582,328799.583333333
2285583,230098.75
2285584,107137.6
2285585,142420.833333333
2285587,230098.75
2285588,151759.6448796
2285589,830673.910535714
2285590,143792.5
2285591,130905
2285592,151626.3823796
2285594,759030.785535714
2285595,151759.6448796
2285596,806069.9825
2285601,144220
2285608,127205.1125
2285616,147600.833333333
2285617,129256.875
2285618,164061.691666667
2285623,750030.625
2285628,123253.416510226
2285633,132292.5
2285636,131619.375
2285641,122067.5
2285643,137461.25
2285644,123253.416510226
2285655,650450
2285662,760143.75
2285665,707390.985833333
2285666,670243.75
2285675,129256.875
2285680,128467.5
2285686,133461.25
2285687,144220
2285688,137482.45
2285690,128243.8625
2285693,692325
2285698,86779.8333333333
2285699,111780.8375
2285700,973287.5
2285707,761730.379583333
2285708,86779.8333333333
2285724,232220.380833333
2285725,133461.25
2285726,121749.282291667
2285731,871171.846785714
2285753,115421.25
2285754,973287.5
2285756,187705.783333333
2285757,129620
2285758,827443.125
2285759,129331.097916667
2285760,576418.333333333
2285800,641593.75
2285803,566750
2285808,139758.333333333
2285810,131619.375
2285812,142420.833333333
2285813,230473.64578373
2285818,333552.083333333
2285820,231099.89578373
2285833,135471.315922619
2285836,128092.5
2285839,130373.75
2285841,796478.315833333
2285842,625527.083333333
2285852,143075.625
2285861,151770.5875
2285863,122318.8625
2285868,111437.466666667
2285882,87314.25
2285884,683143.75
2285888,120123.032291667
2285894,125858.706894841
2285896,120341.782291667
2285897,769605.379583333
2285903,647777.083333333
2285905,129418.75
2285907,1784406.25
2285908,120341.782291667
2285912,2321758.4375
2285913,689668.75
2285915,692325
2285916,827230.625
2285919,125858.706894841
2285937,107480.60625
2285940,973287.5
2285941,133079.375
2285949,828275
2285951,86668.875
2285956,781518.75
2285958,573043.333333333
2285959,133079.375
2285961,2037270.83333333
2285964,1348343.75
2285965,325112.083333333
2285967,325112.083333333
2285975,129620
2285978,118863.75
2285986,749437.5
2285987,954418.125
2285989,750030.625
2285991,743515.985833333
2285994,123253.416510226
2286000,743515.985833333
2286001,133079.375
2286002,210651.2
2286004,670243.75
2286006,470933.333333333
2286010,130984.809583333
2286012,126106.831894841
2286015,121076.46780303
2286017,467319.583333333
2286022,636475
2286028,130373.75
2286034,133930
2286041,137482.45
2286043,137482.45
2286045,554730.833333333
2286047,126773.75
2286048,108547.5
2286049,125314.166666667
2286069,441547.083333333
2286071,1641737.5
2286074,472993.333333333
2286076,619339.583333333
2286077,637875
2286123,651105.833333333
2286124,1641737.5
2286127,624314.583333333
2286132,111322.0875
2286135,137482.45
2286148,128092.5
2286152,128175.6125
2286170,637875
2286171,115421.25
2286210,143792.5
2286211,143792.5
2286215,640068.75
2286216,1641737.5
2286218,1641737.5
2286223,688518.75
2286225,688518.75
2286227,813865.81375
2286229,813865.81375
2286231,670243.75
2286232,132292.5
2286233,670243.75
2286234,670243.75
2286235,813865.81375
2286236,132292.5
2286273,652168.333333333
2286349,703856.25
2286363,134342.5
2286435,551305.833333333
2286447,576418.333333333
2286448,746480.625
2286449,705512.5
2286453,137027.946428571
2286454,751650
2286456,640068.75
2286458,761730.379583333
2286461,359337.5
2286468,111437.466666667
2286480,574605.833333333
2286507,450758.333333333
2286511,1870864.58333333
2286518,745897.67125
2286530,510605.833333333
2286534,575955.833333333
2286541,637875
2286550,704568.75
2286552,230825
2286553,574605.833333333
2286586,150615.625
2286669,671043.75
2286671,469008.333333333
2286681,509718.333333333
2286684,87275.2083333334
