,id,price_usd
3047,2281419,4974564.049539409
3048,2281423,55555518.06268052
3049,2281426,25146872.769678917
3050,2281428,8187877.613609193
3051,2281430,10285643.380939428
3052,2281431,15075999.30019522
3053,2281433,27227678.070166454
3054,2281435,15512472.113191262
3055,2281437,22044458.534460273
3056,2281439,5223318.420547952
3057,2281441,5909571.542568512
3058,2281442,25148186.677611314
3059,2281449,7026902.520610208
3060,2281451,3140338.100962696
3061,2281453,3244366.4257442513
3062,2281454,4685277.763062216
3063,2281455,5850864.578175321
3064,2281457,25562330.77931889
3065,2281458,14486484.322431505
3066,2281460,2040799.6696172543
3067,2281461,2047692.3972250125
3068,2281462,6201911.584178674
3069,2281466,70057814.49471599
3070,2281468,5039682.219974849
3071,2281471,3483700.855083595
3072,2281477,4594329.01207491
3073,2281478,8175707.505197373
3074,2281479,3544238.622184013
3075,2281480,4602122.8398444895
3076,2281481,4581623.0053281905
3077,2281482,4602122.772588342
3078,2281483,3514250.290522875
3079,2281485,5942327.703410042
3080,2281496,4364352.492908419
3081,2281504,5765919.377980942
3082,2281505,5221926.907475169
3083,2281509,5078387.581263421
3084,2281510,4391988.853158083
3085,2281514,9971944.883697325
3086,2281515,30212106.846236497
3087,2281516,28245689.49418797
3088,2281517,28945843.96455198
3089,2281520,38192591.53661772
3090,2281525,5029606.433986171
3091,2281526,69477142.73966302
3092,2281529,70701459.34904908
3093,2281530,2467397.373795875
3094,2281531,25148186.744867463
3095,2281538,24627122.072215337
3096,2281539,30164034.45852919
3097,2281540,20123958.05564671
3098,2281542,10454688.796674004
3099,2281543,108630640.67152324
3100,2281545,10542596.759551289
3101,2281546,37544155.77884482
3102,2281547,21088896.92028595
3103,2281549,5788509.790111964
3104,2281550,7089878.33170304
3105,2281560,50351842.738173336
3106,2281561,46269761.81781941
3107,2281562,4977991.655978582
3108,2281619,8733811.560717776
3109,2281620,30326054.646618754
3110,2281621,40630433.620523624
3111,2281624,22014638.41111649
3112,2281626,25877989.01798225
3113,2281633,4520547.878570005
3114,2281634,4520547.878570005
3115,2281635,4520547.878570005
3116,2281636,4520547.878570005
3117,2281637,4520547.878570005
3118,2281638,4520547.878570005
3119,2281639,4520547.878570005
3120,2281641,12910801.41649569
3121,2281642,4908118.301381532
3122,2281644,10994635.809996318
3123,2281653,4757099.367554005
3124,2281657,8707258.722724855
3125,2281660,3125563.9614004884
3126,2281665,20179253.461733256
3127,2281680,5524360.5054906495
3128,2281685,4088074.7913416727
3129,2281697,30191660.914552443
3130,2281698,24342726.77809755
3131,2281704,4235204.497940863
3132,2281705,3485851.6904019048
3133,2281714,7408673.219849813
3134,2281716,3862762.5541268056
3135,2281725,4521978.849793011
3136,2281728,3547835.46815267
3137,2281729,38735809.00948315
3138,2281737,4371760.136379321
3139,2281748,3576607.7275839853
3140,2281749,3590497.525190406
3141,2281751,25139646.618825555
3142,2281755,3527660.10839803
3143,2281758,30176145.984088767
3144,2281759,7016176.168403197
3145,2281762,10058477.024199698
3146,2281763,6400231.813560781
3147,2281786,28108168.504640903
3148,2281792,4858949.793599543
3149,2281793,5558222.540971787
3150,2281794,3381361.398237117
3151,2281807,88636610.60422094
3152,2281810,4750573.946887888
3153,2281811,7089713.288507978
3154,2281812,8043944.031729623
3155,2281815,4044210.6788582923
3156,2281821,6028717.828061956
3157,2281823,22066221.190598097
3158,2281826,176878737.9963489
3159,2281827,20066402.77893192
3160,2281828,4680939.862661594
3161,2281834,9479947.339476235
3162,2281846,4940268.204174987
3163,2281847,4310886.18277906
3164,2281850,4978597.035977116
3165,2281899,30191659.503643814
3166,2281901,7364968.911831696
3167,2281903,151200577.8964656
3168,2281904,8024613.3370921435
3169,2281905,6839121.477382118
3170,2281906,27389928.442468684
3171,2281907,6599617.527427545
3172,2281918,5688344.519879153
3173,2281922,3161632.700599731
3174,2281924,101060030.94700457
3175,2281941,13009274.940560073
3176,2281942,76659485.41975942
3177,2281947,80614761.43219012
3178,2281948,30199348.914683137
3179,2281949,4892776.101739119
3180,2281950,48352641.1662849
3181,2281953,30217397.606517762
3182,2281954,4988426.816991879
3183,2281958,8729992.91349144
3184,2281964,17077712.011526335
3185,2281965,30238978.360706303
3186,2281968,80705066.09120056
3187,2281977,4512925.942758716
3188,2281978,12079200.134113787
3189,2281980,21202129.488486852
3190,2281989,5553105.419088965
3191,2281996,15080241.037312971
3192,2282001,7207593.088686132
3193,2282004,10319468.93879593
3194,2282011,32196578.654329497
3195,2282013,12073221.704052761
3196,2282014,4988419.730766464
3197,2282039,3917928.7490130374
3198,2282040,262299787.73436424
3199,2282041,9732801.811795108
3200,2282050,4887576.053216069
3201,2282051,7605843.537510632
3202,2282052,5059324.833033415
3203,2282053,9048624.93331735
3204,2282055,2063951.9678331004
3205,2282056,6425078.253320343
3206,2282057,52889185.145195186
3207,2282060,3195717.8809282277
3208,2282065,25284866.07821879
3209,2282066,50360667.82706354
3210,2282067,20148860.563369937
3211,2282069,4963559.245324177
3212,2282071,4430599.330248384
3213,2282072,6802504.459399023
3214,2282077,6817808.8127268385
3215,2282078,50396228.636099964
3216,2282079,20181320.42849728
3217,2282082,30130984.046919618
3218,2282083,30230601.688172832
3219,2282088,6259397.379077119
3220,2282092,33223150.7437941
3221,2282094,25143493.83141491
3222,2282095,33509061.246456992
3223,2282104,5069037.7711801985
3224,2282108,30189527.794087924
3225,2282114,30185683.367105
3226,2282115,20200874.631065357
3227,2282118,17400646.624465957
3228,2282122,80765537.71967086
3229,2282126,24166774.546624713
3230,2282137,70726409.2703707
3231,2282138,8334902.347784968
3232,2282141,72573885.27341954
3233,2282142,40297924.154407516
3234,2282143,26118958.144077133
3235,2282144,40236410.10409285
3236,2282145,9268503.208120082
3237,2282146,8792678.40349317
3238,2282147,5010735.720221453
3239,2282148,21055093.27503467
3240,2282154,5969342.696703183
3241,2282168,47318234.825719476
3242,2282172,32172097.328564946
3243,2282181,37696992.27686043
3244,2282182,215678202.71474764
3245,2282183,50318107.226341575
3246,2282184,48857574.46933912
3247,2282191,7991316.3721496165
3248,2282193,2934929.7936253967
3249,2282196,5372143.418032653
3250,2282197,5372143.418032653
3251,2282198,14798805.917526113
3252,2282199,5984571.08586058
3253,2282202,22115508.550937038
3254,2282204,10334989.175471669
3255,2282205,2990914.9499687115
3256,2282206,6700385.999438615
3257,2282207,30155042.458852652
3258,2282217,54394716.904081866
3259,2282218,51196737.06162864
3260,2282219,6155061.067607494
3261,2282220,12561503.872962708
3262,2282229,29577443.85127624
3263,2282230,2486696.366750102
3264,2282232,4946077.813289875
3265,2282236,7450717.317985413
3266,2282238,5335132.581120588
3267,2282239,5335132.581120588
3268,2282240,9180333.534783052
3269,2282241,9335004.96576855
3270,2282242,7450717.317985413
3271,2282243,5335132.581120588
3272,2282244,4786104.360783915
3273,2282245,4244063.48146433
3274,2282247,3965849.0984475315
3275,2282248,5321629.941021567
3276,2282249,9166830.961940179
3277,2282250,9321502.392925676
3278,2282251,13561109.905280653
3279,2282259,27133835.209244195
3280,2282260,30149064.09604777
3281,2282289,5018955.256492082
3282,2282291,11999329.83814926
3283,2282293,42252443.394486986
3284,2282294,26218622.529630553
3285,2282295,33375693.43834324
3286,2282296,27213964.216133825
3287,2282297,27278297.226900898
3288,2282298,20158102.739958085
3289,2282314,37561677.11692111
3290,2282322,22115425.795972466
3291,2282323,23610761.079820707
3292,2282324,40310539.5401576
3293,2282327,19901314.458101768
3294,2282329,3965849.1673284103
3295,2282334,73509740.18899402
3296,2282347,10990891.186421342
3297,2282348,7486784.690680003
3298,2282350,5012272.688775126
3299,2282356,53940123.911080584
3300,2282359,40263443.342554845
3301,2282360,82061990.44479655
3302,2282365,5948705.385861785
3303,2282367,35246378.57186905
3304,2282368,35237271.10629076
3305,2282369,5398040.088117617
3306,2282370,5398040.088117617
3307,2282375,15086615.643049402
3308,2282376,15086615.643049402
3309,2282377,6038787.835528971
3310,2282378,6068037.23152837
3311,2282379,5456021.316624619
3312,2282380,5469523.956723641
3313,2282385,110385022.6233114
3314,2282390,7522298.395901446
3315,2282391,82717050.62248434
3316,2282394,10166077.469953325
3317,2282398,119813421.24381064
3318,2282399,30180416.719126344
3319,2282406,23303589.96560765
3320,2282408,22603925.827232957
3321,2282412,19599942.400709726
3322,2282413,3212102.303129155
3323,2282415,8640442.28418553
3324,2282416,5098487.183044107
3325,2282417,25161924.85932176
3326,2282418,140006129.7080424
3327,2282422,9005369.54873781
3328,2282424,3495119.382135401
3329,2282426,5799951.208234478
3330,2282427,4997026.739946796
3331,2282428,5085355.786757742
3332,2282429,5064998.45114879
3333,2282430,5064998.383892642
3334,2282431,5087771.852292731
3335,2282432,5064998.45114879
3336,2282433,5040678.729016553
3337,2282434,2721273.233070792
3338,2282435,5120983.674748252
3339,2282436,5064998.383892642
3340,2282437,5101615.35736583
3341,2282438,2745592.9552030293
3342,2282439,2745592.887946882
3343,2282440,5064998.383892642
3344,2282441,5064998.383892642
3345,2282442,2745592.887946882
3346,2282443,2745592.887946882
3347,2282444,5064998.383892642
3348,2282445,5064998.45114879
3349,2282446,5064998.45114879
3350,2282447,5040678.729016553
3351,2282448,2737397.11636605
3352,2282449,2745592.9552030293
3353,2282450,5064998.45114879
3354,2282451,5064998.316636495
3355,2282452,5064998.383892642
3356,2282453,5056802.612311811
3357,2282454,2745592.887946882
3358,2282455,2745592.887946882
3359,2282456,5120983.607492105
3360,2282457,5064998.383892642
3361,2282458,5064998.383892642
3362,2282459,5040678.661760406
3363,2282460,2745592.887946882
3364,2282461,2721273.1658146447
3365,2282462,5064998.383892642
3366,2282463,5064998.383892642
3367,2282464,5101615.424621977
3368,2282465,5101615.491878124
3369,2282466,2782210.063188511
3370,2282467,2768366.221834676
3371,2282469,5078501.023991664
3372,2282473,13514296.728098026
3373,2282474,4490445.154558378
3374,2282475,33530354.911981616
3375,2282481,6951161.291299327
3376,2282482,33180615.484709047
3377,2282483,16531314.387939224
3378,2282484,11825510.052306173
3379,2282487,14044073.322245054
3380,2282489,105762654.41789442
3381,2282498,30228702.321999554
3382,2282501,24621386.61802004
3383,2282505,12986934.233801972
3384,2282506,22152036.45095113
3385,2282507,23227767.921442013
3386,2282508,12032758.16848575
3387,2282509,5488592.610878279
3388,2282513,35220831.697344616
3389,2282518,72589166.13325147
3390,2282521,37276905.537754826
3391,2282523,35200653.998305276
3392,2282543,22592027.390235197
3393,2282544,30227368.368866563
3394,2282546,74534956.36630173
3395,2282547,23422116.803163994
3396,2282548,15174259.977010595
3397,2282549,28305359.446081545
3398,2282550,100757818.68606798
3399,2282551,61365055.6248852
3400,2282560,3572762.6767433933
3401,2282563,484997088.2975477
3402,2282564,138833153.7458552
3403,2282568,25053279.752216358
3404,2282573,117322481.02005601
3405,2282574,4575740.961275433
3406,2282576,60672952.907317966
3407,2282581,4497473.097748795
3408,2282583,5214123.258510515
3409,2282584,30203553.958808713
3410,2282585,22783528.923540495
3411,2282592,13062868.624275908
3412,2282619,7466624.600958661
3413,2282620,5418030.913702726
3414,2282621,13020406.073533457
3415,2282622,4775541.088446024
3416,2282624,6924977.001677105
3417,2282626,5618907.868025871
3418,2282627,14505010.814377759
3419,2282636,7390719.893792168
3420,2282637,3829504.6967402943
3421,2282640,22118616.292021193
3422,2282643,79247082.06693983
3423,2282647,19814335.589570962
3424,2282648,12242171.56741009
3425,2282650,30214809.595421292
3426,2282651,21355438.81238824
3427,2282652,23402653.983624257
3428,2282655,244914554.9084191
3429,2282656,65428429.15721605
3430,2282658,24653021.751416255
3431,2282661,30190281.091319837
3432,2282662,13094900.225833775
3433,2282671,10043167.960901132
3434,2282676,49428898.33211666
3435,2282687,20174182.03814878
3436,2282705,4579530.402081898
3437,2282708,30190904.472572297
3438,2282710,15165635.063449964
3439,2282711,60416061.88255718
3440,2282712,21182420.49214739
3441,2282717,202410951.061177
3442,2282719,5029315.515045237
3443,2282720,5006083.7651988175
3444,2282722,8643899.665401123
3445,2282729,12098991.388913635
3446,2282736,22172597.172115218
3447,2282737,12535807.136675548
3448,2282738,38468241.45610646
3449,2282740,6577008.102164189
3450,2282745,24222176.38668058
3451,2282746,110421827.86928163
3452,2282752,6432785.765889634
3453,2282754,35450875.83226207
3454,2282755,4364201.88978405
3455,2282757,37824139.70431398
3456,2282758,12058995.636111585
3457,2282759,5445892.719485756
3458,2282760,20204895.158355832
3459,2282763,86690351.46351124
3460,2282766,38209540.4792456
3461,2282768,30380633.92028947
3462,2282771,13122402.743384479
3463,2282776,4698939.4581360575
3464,2282777,4610545.070840032
3465,2282778,4564943.028791539
3466,2282779,4553865.451776772
3467,2282783,4966219.06998288
3468,2282791,14019367.04476438
3469,2282792,267284638.63872808
3470,2282794,4904609.212314945
3471,2282802,6753770.015504479
3472,2282803,30137512.41597022
3473,2282811,11509310.106438061
3474,2282812,9021331.779095802
3475,2282814,21702412.436777424
3476,2282820,20199319.441249743
3477,2282827,10069804.398904853
3478,2282829,2602102.722551803
3479,2282830,2612599.07070778
3480,2282833,15070355.93792902
3481,2282834,6022528.130408589
3482,2282840,25051729.07704718
3483,2282841,47900820.81579323
3484,2282842,38356044.37694064
3485,2282843,7061994.3714601
3486,2282844,23250369.57347498
3487,2282845,36209341.73726704
3488,2282848,7140700.672296267
3489,2282850,58546480.59279507
3490,2282851,6006367.572590692
3491,2282852,5002843.8063675575
3492,2282853,22298773.820472304
3493,2282854,10013203.83276491
3494,2282864,5527175.594295353
3495,2282865,5484853.81721086
3496,2282866,5432571.125865535
3497,2282867,7063230.147581585
3498,2282873,106376422.57126915
3499,2282882,5018238.827541539
3500,2282883,10065544.881976122
3501,2282886,7600595.092703055
3502,2282887,4287369.265368611
3503,2282888,3019330.5117116044
3504,2282889,3038898.563314785
3505,2282891,5028267.600552043
3506,2282895,4914537.627127584
3507,2282897,30286968.72184956
3508,2282898,82587954.83771583
3509,2282899,12007057.2844235
3510,2282911,30236049.799350817
3511,2282916,32336477.349540472
3512,2282917,4967728.3075391585
3513,2282919,58059410.981428914
3514,2282923,40273869.650990196
3515,2282926,13233708.582763689
3516,2282938,9998363.87767584
3517,2282946,7972200.824797307
3518,2282947,8678106.907861093
3519,2282949,3634424.5796232857
3520,2282950,25136699.588981103
3521,2282951,4715898.501565923
3522,2282957,7550231.019765213
3523,2282958,4031492.6593633266
3524,2282963,43424227.05848293
3525,2282964,43340370.410905465
3526,2282969,2899424.0860873708
3527,2282972,10655955.730448127
3528,2282973,25417622.17712923
3529,2282975,53565323.976275384
3530,2282980,4984129.270256514
3531,2282982,30195314.70936653
3532,2282984,7684857.423450284
3533,2282985,7629993.797843755
3534,2282986,7585120.452679423
3535,2282987,27405542.728447996
3536,2282989,43530533.69587478
3537,2282991,90772629.43928842
3538,2282994,16099974.507999983
3539,2282995,74335571.02002864
3540,2282998,223730515.15643638
3541,2283000,2341391.0149144167
3542,2283002,76488173.20586681
3543,2283003,76618909.51005535
3544,2283005,3767620.6731135244
3545,2283008,40433659.15703765
3546,2283010,3613755.6924382923
3547,2283011,4769089.536243594
3548,2283012,5033867.319383727
3549,2283013,59519583.13759772
3550,2283016,15213276.205223972
3551,2283017,4947123.7015469605
3552,2283018,43578648.71101284
3553,2283020,4969396.360528433
3554,2283021,4933765.493206738
3555,2283023,14975835.36481102
3556,2283031,5018088.9077859325
3557,2283032,70773557.89427498
3558,2283034,4082997.5735143623
3559,2283039,4504379.29929422
3560,2283041,7455379.865895412
3561,2283043,7548681.802055643
3562,2283045,21686566.36662854
3563,2283048,55330708.44949866
3564,2283049,25284386.9159652
3565,2283050,35226816.59858308
3566,2283052,7267364.499322464
3567,2283054,30149062.62600665
3568,2283056,18127830.45095647
3569,2283059,23345077.091460466
3570,2283066,8262129.606370657
3571,2283069,62513870.82313132
3572,2283076,8723311.985004876
3573,2283079,60633338.13120596
3574,2283084,4938133.465648584
3575,2283101,4992094.435291422
3576,2283102,103164064.15726875
3577,2283105,171593253.00511292
3578,2283106,89243481.98853466
3579,2283107,9904901.345416898
3580,2283108,10509963.644680588
3581,2283109,9703213.905830074
3582,2283110,10711651.071269559
3583,2283116,8099853.156827981
3584,2283117,4276162.570688811
3585,2283121,20066825.7507565
3586,2283122,13033499.966752253
3587,2283127,26117448.72714609
3588,2283130,16557405.339029873
3589,2283131,5135221.026471818
3590,2283133,40380018.57074641
3591,2283136,3695038.755518457
3592,2283150,24180586.69138077
3593,2283160,44506829.431484774
3594,2283162,4605941.940597844
3595,2283165,32405585.729766257
3596,2283166,48271649.7023309
3597,2283171,72977062.78520028
3598,2283172,22851524.541349698
3599,2283181,16131500.86216993
3600,2283183,3819384.3476894894
3601,2283184,3819384.3476894894
3602,2283185,3819384.3476894894
3603,2283186,4399574.597686156
3604,2283187,4500418.312605374
3605,2283188,4399574.662505207
3606,2283190,22101197.551309988
3607,2283195,8065624.5578665165
3608,2283223,41186065.8498292
3609,2283224,20148592.730772752
3610,2283232,37794481.37384421
3611,2283237,20064693.261072192
3612,2283238,36239420.51991048
3613,2283239,18023500.612470694
3614,2283240,31400436.00028413
3615,2283241,25086409.33927094
3616,2283242,16010469.109197183
3617,2283243,17095074.401318215
3618,2283259,20130253.52840669
3619,2283275,7959598.464862469
3620,2283276,25112859.610088866
3621,2283282,23144578.16785282
3622,2283284,4969853.666069198
3623,2283285,4952071.30349048
3624,2283286,16117235.833560122
3625,2283287,15018658.63918617
3626,2283300,30187026.82011128
3627,2283301,48309351.191575
3628,2283302,9641938.290781625
3629,2283303,20074778.668033358
3630,2283304,30149060.460668012
3631,2283306,90726686.39510147
3632,2283308,30175682.581120763
3633,2283309,11993348.558650542
3634,2283315,8133735.137393113
3635,2283316,15026611.5524012
3636,2283317,7962626.5310831405
3637,2283326,40271394.80663172
3638,2283327,23090002.425045088
3639,2283329,23196915.274510134
3640,2283330,4969855.040810117
3641,2283331,23121725.60655497
3642,2283340,6951161.219981352
3643,2283341,6951161.354493647
3644,2283364,332661020.41752714
3645,2283374,38115716.30082855
3646,2283375,9199590.763006892
3647,2283376,5332552.254521638
3648,2283377,5281877.748711914
3649,2283378,5281877.752773742
3650,2283379,5281877.748711914
3651,2283380,161257076.68043342
3652,2283381,3439148.3131508203
3653,2283382,26856844.95220146
3654,2283385,27303384.010587875
3655,2283386,5822429.5626968965
3656,2283387,6889417.506700998
3657,2283391,3597661.827202009
3658,2283392,4394236.309779897
3659,2283393,4394236.309779897
3660,2283394,26143399.410341907
3661,2283395,20177428.016061403
3662,2283398,4067932.1495560547
3663,2283399,30248204.350128677
3664,2283400,13681847.39859351
3665,2283401,25234802.743751224
3666,2283402,20073101.735546745
3667,2283404,221264010.75144917
3668,2283406,57471547.40370758
3669,2283407,5033683.4809287675
3670,2283411,4844147.690251092
3671,2283413,7019056.45446828
3672,2283425,30194716.10604629
3673,2283431,80634969.6452818
3674,2283436,25103030.293581005
3675,2283447,3257458.0258551845
3676,2283449,43304397.92627515
3677,2283451,26522535.368147362
3678,2283459,60398333.316557735
3679,2283464,42346328.54163966
3680,2283465,141077450.68061557
3681,2283472,20144704.8360454
3682,2283479,35219118.44435436
3683,2283482,4009085.244753491
3684,2283483,27933041.25609329
3685,2283487,3136615.817429395
3686,2283488,7963444.994461665
3687,2283489,33430498.28399599
3688,2283490,81493243.84415188
3689,2283493,90629857.21288306
3690,2283494,3439148.3804069674
3691,2283495,41255540.73440642
3692,2283496,30180780.56578843
3693,2283497,28952872.24131453
3694,2283498,6349943.267918541
3695,2283499,3570256.549194612
3696,2283501,28952872.24131453
3697,2283502,42256291.29031469
3698,2283503,120942260.19446225
3699,2283504,30463816.2436749
3700,2283505,23176538.9883298
3701,2283506,4998335.554184196
3702,2283507,9980319.300969664
3703,2283508,15395576.863117373
3704,2283510,95693634.166666
3705,2283512,95693634.166666
3706,2283513,3900277.016555397
3707,2283514,16165096.374446558
3708,2283516,55248220.02466029
3709,2283517,20205296.53680199
3710,2283518,20141428.11320702
3711,2283519,30207186.204998072
3712,2283522,6054143.486865265
3713,2283523,30176934.069277685
3714,2283525,131167048.79078743
3715,2283526,42306293.80824206
3716,2283531,4969852.844771789
3717,2283532,20249688.76053808
3718,2283533,35914648.31292824
3719,2283535,3913787.209640354
3720,2283537,4915950.730884848
3721,2283538,4216689.355159256
3722,2283539,5574478.21528662
3723,2283540,99173406.9823061
3724,2283541,98701899.81756668
3725,2283550,4320188.572909863
3726,2283551,4698137.719525125
3727,2283553,3637805.858481717
3728,2283566,90605537.49075082
3729,2283570,10041017.951409603
3730,2283571,4474040.611553879
3731,2283574,21611200.806720957
3732,2283575,60362507.99686107
3733,2283577,3925848.3597012726
3734,2283579,25109013.088394787
3735,2283584,37651168.539812095
3736,2283586,95756077.67462227
3737,2283587,4945059.322289594
3738,2283598,49246793.99695817
3739,2283600,4190660.7040097606
3740,2283601,9482084.2474031
3741,2283602,23589152.697982743
3742,2283604,80978356.01317947
3743,2283605,10829667.389293391
3744,2283611,16144008.19140234
3745,2283614,19221828.320983447
3746,2283617,14759959.356866162
3747,2283620,10013089.853311913
3748,2283621,7996215.573441776
3749,2283622,3190286.53628248
3750,2283623,8077311.366995378
3751,2283624,9951038.82713297
3752,2283625,5961167.002703225
3753,2283626,20074474.288431127
3754,2283627,9971172.55460451
3755,2283628,8964186.927240461
3756,2283629,16023250.735270858
3757,2283630,16048363.835448096
3758,2283631,22048437.03604515
3759,2283632,6951161.291299327
3760,2283633,5974995.535366031
3761,2283634,3108556.327740111
3762,2283635,3905350.2797599
3763,2283636,4836248.00304322
3764,2283637,5033955.190816345
3765,2283638,4446581.479499474
3766,2283640,90893440.94187897
3767,2283644,4301043.915706785
3768,2283645,19968544.47305117
3769,2283647,35456101.998358145
3770,2283652,39156905.03655375
3771,2283653,96891826.95191038
3772,2283654,30326929.49105049
3773,2283656,2974777.3035819647
3774,2283667,29306753.530297183
3775,2283669,25142297.07725788
3776,2283677,113921559.49797228
3777,2283678,30288467.228684876
3778,2283679,52716324.467602916
3779,2283688,2964057.8827226944
3780,2283689,9964831.102346001
3781,2283693,6887874.0188863715
3782,2283697,5457730.37412638
3783,2283699,10987370.884953827
3784,2283701,76538745.87493475
3785,2283705,56188791.51204374
3786,2283706,30207341.99200125
3787,2283708,16075771.171437355
3788,2283723,6996409.36747277
3789,2283735,41751927.1341868
3790,2283738,4920928.349239536
3791,2283739,30154899.731632724
3792,2283740,4265935.930499333
3793,2283744,4940126.254773468
3794,2283745,23491098.453389272
3795,2283746,30127328.206148595
3796,2283747,4973557.372165696
3797,2283749,35328784.99676038
3798,2283755,30328764.61838605
3799,2283757,4953991.3327227365
3800,2283759,9629829.498098856
3801,2283760,29358170.65512168
3802,2283762,21745580.892610863
3803,2283764,8910305.247343214
3804,2283765,4989504.608977915
3805,2283766,13005486.65509773
3806,2283767,16606707.410218386
3807,2283768,7649766.131143873
3808,2283769,13182280.867731264
3809,2283770,4568461.873366529
3810,2283771,3644538.176532706
3811,2283774,10590134.28946089
3812,2283775,7135872.396336353
3813,2283776,5358879.960681415
3814,2283777,5041410.816190902
3815,2283778,2535257.2669288395
3816,2283780,5240011.269719604
3817,2283781,4493094.888351355
3818,2283782,7854455.629745108
3819,2283784,5098234.581836673
3820,2283785,11653794.808775099
3821,2283786,3644538.148912272
3822,2283787,8283351.994303319
3823,2283789,50297015.3111829
3824,2283791,9520680.211679345
3825,2283792,25308512.32775986
3826,2283793,6595130.845682659
3827,2283794,5153133.787044273
3828,2283796,33023468.310847454
3829,2283797,7967147.357499505
3830,2283798,20260487.652127836
3831,2283799,4874314.497128435
3832,2283800,5202189.938918214
3833,2283801,3476785.2492175032
3834,2283803,4712044.480073035
3835,2283806,25583620.711206865
3836,2283807,32315441.083928104
3837,2283809,4523746.284102456
3838,2283810,16033373.2246955
3839,2283811,3519870.228316222
3840,2283812,5370550.434087191
3841,2283813,7993509.981557413
3842,2283814,5020145.606503862
3843,2283815,11072446.19055063
3844,2283816,50945182.66162754
3845,2283818,10469440.751115825
3846,2283819,3760316.6535609295
3847,2283820,13000096.755262747
3848,2283822,4888698.246827992
3849,2283826,18231724.193693973
3850,2283827,32285717.271208905
3851,2283828,41241087.12699261
3852,2283831,5153563.599060605
3853,2283832,18183922.146835763
3854,2283833,18177626.093576483
3855,2283835,3677452.788592783
3856,2283836,4526009.668449259
3857,2283837,4493311.539036348
3858,2283838,3979752.6342689376
3859,2283839,19145728.347382717
3860,2283840,5223725.511990769
3861,2283841,5814540.535061588
3862,2283844,6745069.2108533615
3863,2283846,6401991.638262506
3864,2283847,7646094.1152171735
3865,2283848,5279908.042887587
3866,2283849,8054924.475455676
3867,2283850,11161199.599582037
3868,2283852,4930517.819306543
3869,2283853,7264125.488048488
3870,2283854,3274211.1037050304
3871,2283855,4883791.447743297
3872,2283856,7298524.840835638
3873,2283857,25329837.61465144
3874,2283858,46243977.518277206
3875,2283860,2767947.978078705
3876,2283861,28193253.85971768
3877,2283862,50664994.447954684
3878,2283863,75705830.05378082
3879,2283864,7006921.289565538
3880,2283865,26186159.001940083
3881,2283866,9982262.62428873
3882,2283867,5024650.882281497
3883,2283868,4965862.889289861
3884,2283871,16081591.50889074
3885,2283872,21130627.174629096
3886,2283873,45347294.39167356
3887,2283874,20098535.644896686
3888,2283875,35325019.21270181
3889,2283876,33219765.823985543
3890,2283877,10030605.63838809
3891,2283878,11178475.632821731
3892,2283879,5671538.129607836
3893,2283880,20119795.143718477
3894,2283881,40043543.82068844
3895,2283883,2736405.432806911
3896,2283884,4682044.94060883
3897,2283885,3247314.8105184226
3898,2283886,2870703.116998417
3899,2283887,3191871.3529537627
3900,2283889,2527708.461857091
3901,2283890,20076913.454100594
3902,2283891,54356125.46263621
3903,2283892,30184042.367907826
3904,2283893,3884641.9803074724
3905,2283894,35202431.067754045
3906,2283895,7549807.17261338
3907,2283897,5070187.224524787
3908,2283898,5071611.697475053
3909,2283899,5028155.757560432
3910,2283900,5005716.656708099
3911,2283901,4986110.116217381
3912,2283902,5025350.518632903
3913,2283904,5271719.223997273
3914,2283905,4997730.676921088
3915,2283906,4950057.058219577
3916,2283907,5084474.991049751
3917,2283908,4931110.815088237
3918,2283910,5122535.548150488
3919,2283911,5175044.521036502
3920,2283912,5098373.371436707
3921,2283913,5056443.529965304
3922,2283914,5116092.441776606
3923,2283917,4999647.666153113
3924,2283918,5308865.785845474
3925,2283919,4960409.478553203
3926,2283920,4975980.098436443
3927,2283921,5046264.2940135775
3928,2283922,4969224.550183184
3929,2283923,4933055.594010298
3930,2283924,5255883.653925734
3931,2283925,5244481.653150737
3932,2283926,26255373.24766965
3933,2283928,5041981.501316487
3934,2283930,5031777.928540819
3935,2283931,49330027.39877794
3936,2283932,10004523.408564536
3937,2283933,18467212.811795577
3938,2283935,12224990.0583399
3939,2283936,10419283.507606803
3940,2283938,6549114.925020635
3941,2283939,18160142.237020425
3942,2283941,41260219.027527876
3943,2283944,5016952.519189392
3944,2283945,4691911.689380706
3945,2283946,6483859.653224859
3946,2283947,9815025.790373312
3947,2283948,4947817.192500973
3948,2283953,4998243.54191136
3949,2283954,3996093.3482792797
3950,2283957,50300897.81082537
3951,2283961,23906448.250135805
3952,2283962,9216500.331081199
3953,2283964,20050808.827378783
3954,2283966,46331234.29824758
3955,2283967,5098355.234388609
3956,2283969,5953383.611727092
3957,2283976,5023340.992825778
3958,2283978,5603330.346147049
3959,2283979,5026158.018362039
3960,2283980,4955506.554798354
3961,2283981,5091734.6974019045
3962,2283982,5001889.38595483
3963,2283983,30307075.840724625
3964,2283988,5039329.571438107
3965,2283989,4706072.083625988
3966,2283994,102926129.66700526
3967,2283995,60394095.2637247
3968,2284006,4915108.82119561
3969,2284017,4951641.982658169
3970,2284018,14132875.70015284
3971,2284019,4962335.149270783
3972,2284020,5508957.976545657
3973,2284021,20251422.21593435
3974,2284022,4961924.41442268
